Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-08-17,COFFEEDAY,EQ,235.35,235.0,239.6,235.0,238.15,238.05,238.02,63173,1503631910000.0,2664,38762,0.6136
2016-08-18,COFFEEDAY,EQ,238.05,241.1,242.0,237.55,241.45,241.0,240.54,53772,1293454880000.0,1172,35757,0.665
2016-08-19,COFFEEDAY,EQ,241.0,241.0,245.45,240.0,241.6,240.75,242.27,63852,1546925960000.0,1693,30407,0.47619999999999996
2016-08-22,COFFEEDAY,EQ,240.75,239.55,242.1,235.85,237.3,237.05,237.69,93152,2214123950000.0,1227,68252,0.7327
2016-08-23,COFFEEDAY,EQ,237.05,237.9,248.7,234.3,246.5,246.75,244.79,159567,3906049445000.0005,3339,79683,0.4994
2016-08-24,COFFEEDAY,EQ,246.75,243.5,257.8,243.5,252.5,252.4,252.66,284058,7177147130000.0,5231,133220,0.469
2016-08-25,COFFEEDAY,EQ,252.4,252.75,260.8,251.2,253.8,253.9,256.19,129933,3328755725000.0,2916,66361,0.5107
2016-08-26,COFFEEDAY,EQ,253.9,254.5,254.95,248.1,248.8,250.15,251.99,61439,1548188340000.0,1348,40124,0.6531
2016-08-29,COFFEEDAY,EQ,250.15,250.0,251.0,241.85,242.0,243.7,246.36,34135,840964075000.0,1097,26623,0.7798999999999999
2016-08-30,COFFEEDAY,EQ,243.7,242.6,247.05,242.6,245.1,244.5,244.78,47071,1152190060000.0,1237,31148,0.6617000000000001
2016-08-31,COFFEEDAY,EQ,244.5,242.0,247.9,241.0,246.0,246.1,244.5,59673,1458982995000.0,2191,37895,0.635
2016-09-01,COFFEEDAY,EQ,246.1,244.4,254.0,243.8,244.0,245.2,248.11,56826,1409905850000.0,1918,25989,0.4573
2016-09-02,COFFEEDAY,EQ,245.2,246.0,247.2,242.1,243.25,243.05,244.54,27712,677669450000.0,693,19901,0.7181000000000001
2016-09-06,COFFEEDAY,EQ,243.05,243.2,245.0,240.1,240.8,240.65,241.4,50396,1216573220000.0,1234,37912,0.7523000000000001
2016-09-07,COFFEEDAY,EQ,240.65,242.4,243.0,237.5,239.0,238.35,239.57,61722,1478696225000.0,1557,49283,0.7985
2016-09-08,COFFEEDAY,EQ,238.35,237.0,242.8,237.0,241.6,240.4,240.32,74054,1779676189999.9998,1405,58217,0.7861
2016-09-09,COFFEEDAY,EQ,240.4,240.05,241.8,238.15,238.2,238.3,238.94,33104,790993510000.0,947,26524,0.8012
2016-09-12,COFFEEDAY,EQ,238.3,235.95,237.9,234.4,235.75,235.0,235.54,39723,935625665000.0,1125,31340,0.789
2016-09-14,COFFEEDAY,EQ,235.0,235.15,240.55,235.1,238.2,238.55,238.62,62460,1490446310000.0,2675,40593,0.6498999999999999
2016-09-15,COFFEEDAY,EQ,238.55,236.6,241.0,236.6,237.5,238.45,239.03,43593,1042024740000.0,2444,29184,0.6695000000000001
2016-09-16,COFFEEDAY,EQ,238.45,238.45,239.95,235.0,235.05,235.95,237.94,66161,1574267470000.0,1666,45042,0.6808
2016-09-19,COFFEEDAY,EQ,235.95,237.0,237.0,234.0,234.1,234.2,235.14,39700,933498755000.0001,1299,30086,0.7578
2016-09-20,COFFEEDAY,EQ,234.2,234.0,236.9,231.5,232.0,232.7,232.94,50831,1184080350000.0,1229,39311,0.7734000000000001
2016-09-21,COFFEEDAY,EQ,232.7,233.8,234.9,231.5,231.55,231.55,232.18,57616,1337718075000.0,2440,40115,0.6962
2016-09-22,COFFEEDAY,EQ,231.55,232.5,234.5,230.5,231.7,231.5,231.81,45102,1045507415000.0,2439,32743,0.726
2016-09-23,COFFEEDAY,EQ,231.5,233.5,233.5,228.2,229.0,228.95,230.47,65235,1503492655000.0,3320,48412,0.7421
2016-09-26,COFFEEDAY,EQ,228.95,229.5,230.0,224.9,225.0,225.35,227.73,146790,3342879930000.0,2997,127410,0.868
2016-09-27,COFFEEDAY,EQ,225.35,226.95,228.0,224.0,225.0,224.8,225.93,53709,1213466720000.0,1969,42224,0.7862
2016-09-28,COFFEEDAY,EQ,224.8,226.7,228.0,224.1,225.0,225.0,225.21,181330,4083770885000.0,4114,163345,0.9008
2016-09-29,COFFEEDAY,EQ,225.0,226.05,227.15,219.0,222.1,222.3,224.34,407815,9148960825000.0,2517,385804,0.946
2016-09-30,COFFEEDAY,EQ,222.3,222.0,226.0,215.6,225.45,225.1,224.53,176186,3955919110000.0,2745,144218,0.8186
2016-10-03,COFFEEDAY,EQ,225.1,226.2,230.0,226.0,229.4,228.45,228.37,56662,1293963530000.0,1409,31680,0.5590999999999999
2016-10-04,COFFEEDAY,EQ,228.45,229.3,229.5,225.75,226.1,226.7,227.7,22556,513599795000.0,593,13089,0.5803
2016-10-05,COFFEEDAY,EQ,226.7,227.8,234.6,225.0,232.5,232.15,230.6,108329,2498063450000.0,2319,47494,0.43840000000000007
2016-10-06,COFFEEDAY,EQ,232.15,233.0,234.7,228.1,229.5,229.15,231.27,48731,1127005675000.0,3487,28598,0.5869
2016-10-07,COFFEEDAY,EQ,229.15,229.5,230.0,225.0,226.5,225.75,227.4,73812,1678500439999.9998,925,62257,0.8434999999999999
2016-10-10,COFFEEDAY,EQ,225.75,226.05,227.5,221.5,225.3,225.1,225.91,22966,518823145000.0,771,16735,0.7287
2016-10-13,COFFEEDAY,EQ,225.1,227.3,227.3,224.2,225.95,225.5,225.5,27698,624588385000.0,950,23084,0.8334
2016-10-14,COFFEEDAY,EQ,225.5,224.55,232.65,224.55,226.9,227.35,227.66,57600,1311325005000.0,1893,31084,0.5397
2016-10-17,COFFEEDAY,EQ,227.35,225.5,231.4,225.2,225.55,225.7,227.66,50885,1158440425000.0,1725,28055,0.5513
2016-10-18,COFFEEDAY,EQ,225.7,225.95,228.3,225.5,226.2,226.75,227.34,152189,3459856465000.0,1029,139680,0.9178000000000001
2016-10-19,COFFEEDAY,EQ,226.75,227.3,231.2,227.0,229.5,228.85,229.08,103904,2380244385000.0,1801,81096,0.7805
2016-10-20,COFFEEDAY,EQ,228.85,229.1,231.75,227.0,227.75,227.45,228.56,580266,13262401900000.0,2776,561490,0.9676000000000001
2016-10-21,COFFEEDAY,EQ,227.45,227.25,230.5,226.55,227.0,227.55,228.31,620928,14176556769999.998,1427,595738,0.9594
2016-10-24,COFFEEDAY,EQ,227.55,227.15,228.3,224.4,224.5,224.8,225.43,69755,1572480370000.0,1712,60430,0.8663
2016-10-25,COFFEEDAY,EQ,224.8,224.0,225.9,223.4,224.9,224.3,224.07,260777,5843162565000.0,995,233808,0.8966
2016-10-26,COFFEEDAY,EQ,224.3,223.0,224.9,222.5,223.3,223.0,223.25,145686,3252393295000.0,962,131374,0.9018
2016-10-27,COFFEEDAY,EQ,223.0,222.5,223.85,220.7,221.7,221.9,221.52,79924,1770514750000.0,785,70069,0.8767
2016-10-28,COFFEEDAY,EQ,221.9,221.2,225.4,220.0,221.35,222.05,222.71,44014,980214075000.0,1095,24208,0.55
2016-10-30,COFFEEDAY,EQ,222.05,227.0,227.0,222.0,223.2,223.75,223.44,13941,311498595000.0,441,10644,0.7635
2016-11-01,COFFEEDAY,EQ,223.75,225.5,225.5,221.5,224.8,224.25,223.45,72294,1615445245000.0,5125,54414,0.7526999999999999
2016-11-02,COFFEEDAY,EQ,224.25,223.75,229.25,221.05,221.2,221.7,223.8,73222,1638743590000.0,4248,47690,0.6513
2016-11-03,COFFEEDAY,EQ,221.7,220.1,223.5,220.1,221.5,221.95,221.58,47841,1060081369999.9999,5490,37971,0.7937000000000001
2016-11-04,COFFEEDAY,EQ,221.95,222.0,222.95,215.0,218.0,218.1,219.33,93286,2046087180000.0,5749,82125,0.8804000000000001
2016-11-07,COFFEEDAY,EQ,218.1,220.15,222.1,218.0,218.0,218.05,218.89,36728,803948385000.0,3192,25925,0.7059000000000001
2016-11-08,COFFEEDAY,EQ,218.05,218.45,225.0,217.65,224.15,223.8,221.35,79488,1759469135000.0002,6316,58132,0.7313
2016-11-09,COFFEEDAY,EQ,223.8,206.1,218.5,205.0,216.25,214.85,210.33,82766,1740803985000.0002,1949,47728,0.5767
2016-11-10,COFFEEDAY,EQ,214.85,222.0,223.15,216.55,223.0,220.8,219.37,51304,1125473825000.0,5566,32969,0.6426000000000001
2016-11-11,COFFEEDAY,EQ,220.8,220.8,220.8,216.4,217.25,217.95,217.94,38876,847277850000.0,995,28365,0.7295999999999999
2016-11-15,COFFEEDAY,EQ,217.95,221.4,222.0,208.8,209.7,209.55,212.92,94697,2016257595000.0,1803,77770,0.8212999999999999
2016-11-16,COFFEEDAY,EQ,209.55,217.0,217.45,205.0,209.0,211.25,208.64,122021,2545893090000.0,4089,89206,0.7311
2016-11-17,COFFEEDAY,EQ,211.25,215.7,215.7,206.75,211.0,208.7,208.2,37627,783378875000.0,3330,24722,0.657
2016-11-18,COFFEEDAY,EQ,208.7,208.85,210.05,205.3,208.4,207.85,207.46,53672,1113497010000.0,5730,43768,0.8155
2016-11-21,COFFEEDAY,EQ,207.85,209.0,209.0,200.1,200.5,200.75,201.97,66770,1348577850000.0,5852,48510,0.7265
2016-11-22,COFFEEDAY,EQ,200.75,201.15,205.3,198.4,200.1,200.3,200.21,52148,1044068669999.9999,5693,41223,0.7905
2016-11-23,COFFEEDAY,EQ,200.3,202.0,202.0,200.0,201.95,200.65,200.35,42146,844381650000.0,5267,35203,0.8353
2016-11-24,COFFEEDAY,EQ,200.65,201.0,202.5,199.8,201.0,200.25,200.14,115436,2310322020000.0,1151,104746,0.9074
2016-11-25,COFFEEDAY,EQ,200.25,200.0,202.7,199.8,200.25,201.5,201.42,22424,451659584999.99994,676,11191,0.4991
2016-11-28,COFFEEDAY,EQ,201.5,201.9,207.45,200.1,206.0,205.5,204.52,30420,622148310000.0,798,14945,0.4913
2016-11-29,COFFEEDAY,EQ,205.5,208.0,208.0,204.1,205.0,204.9,205.79,43818,901737380000.0001,1774,33054,0.7543000000000001
2016-11-30,COFFEEDAY,EQ,204.9,206.15,210.0,205.15,208.2,209.85,208.64,67099,1399971525000.0,2772,50556,0.7535
2016-12-01,COFFEEDAY,EQ,209.85,208.35,212.05,205.0,209.0,206.45,207.24,21817,452141684999.99994,1009,15412,0.7064
2016-12-02,COFFEEDAY,EQ,206.45,204.75,208.85,204.5,205.0,205.5,206.44,14687,303199015000.0,672,10321,0.7027
2016-12-05,COFFEEDAY,EQ,205.5,207.3,211.5,200.1,203.0,203.0,204.58,58417,1195067555000.0,3647,39833,0.6819
2016-12-06,COFFEEDAY,EQ,203.0,205.25,206.25,202.1,203.0,203.75,204.54,62525,1278903625000.0,698,60161,0.9622
2016-12-07,COFFEEDAY,EQ,203.75,204.0,206.8,203.1,203.1,204.0,205.12,19803,406208320000.0,1044,13694,0.6915000000000001
2016-12-08,COFFEEDAY,EQ,204.0,205.6,206.5,204.0,204.0,204.45,205.03,14541,298130850000.0,1032,10129,0.6966
2016-12-09,COFFEEDAY,EQ,204.45,205.0,206.6,204.1,205.0,204.65,204.92,19183,393096675000.0,1743,14360,0.7486
2016-12-12,COFFEEDAY,EQ,204.65,205.0,207.8,199.5,199.65,200.1,201.78,78658,1587187910000.0,1565,66917,0.8506999999999999
2016-12-13,COFFEEDAY,EQ,200.1,201.85,203.05,199.75,202.0,200.05,200.17,47904,958911060000.0,1265,42281,0.8826
2016-12-14,COFFEEDAY,EQ,200.05,200.75,203.0,198.9,200.0,199.8,199.84,42780,854912955000.0001,742,34585,0.8084
2016-12-15,COFFEEDAY,EQ,199.8,199.85,202.5,196.65,197.65,197.35,197.56,97194,1920162505000.0,2830,76326,0.7853
2016-12-16,COFFEEDAY,EQ,197.35,197.6,204.5,197.3,199.6,199.85,199.96,445739,8912806750000.0,4125,429489,0.9634999999999999
2016-12-19,COFFEEDAY,EQ,199.85,195.0,199.0,195.0,197.0,197.1,197.66,25386,501789790000.00006,718,21262,0.8375
2016-12-20,COFFEEDAY,EQ,197.1,198.0,199.7,196.0,196.0,196.15,197.22,37147,732602075000.0,620,31765,0.8551000000000001
2016-12-21,COFFEEDAY,EQ,196.15,197.6,209.65,195.1,195.15,196.0,202.05,691907,13979990569999.998,10236,355690,0.5141
2016-12-22,COFFEEDAY,EQ,196.0,196.3,199.95,195.15,196.0,196.15,197.16,74433,1467528860000.0,1372,41643,0.5595
2016-12-23,COFFEEDAY,EQ,196.15,197.3,199.45,195.0,197.35,197.3,197.18,81183,1600769525000.0,2671,48803,0.6011
2016-12-26,COFFEEDAY,EQ,197.3,195.15,197.7,192.35,194.0,193.85,194.08,67532,1310629300000.0,1487,51867,0.768
2016-12-27,COFFEEDAY,EQ,193.85,194.0,194.0,190.2,192.5,192.3,191.89,50213,963536110000.0,4557,40635,0.8093000000000001
2016-12-28,COFFEEDAY,EQ,192.3,190.5,197.9,190.5,194.5,195.6,195.71,41598,814109530000.0,2581,23592,0.5671
2016-12-29,COFFEEDAY,EQ,195.6,195.5,204.0,194.1,199.0,198.85,196.24,998424,19592885740000.0,5904,855026,0.8564
2016-12-30,COFFEEDAY,EQ,198.85,197.9,203.0,197.4,198.3,198.25,199.49,737544,14713005750000.0,2872,692178,0.9385
2017-01-02,COFFEEDAY,EQ,198.25,199.85,200.4,195.7,196.55,196.55,197.1,37416,737456820000.0,2777,23361,0.6244
2017-01-03,COFFEEDAY,EQ,196.55,197.75,201.9,196.55,198.55,198.95,199.35,92331,1840662225000.0,2262,55664,0.6029
2017-01-04,COFFEEDAY,EQ,198.95,198.5,199.85,197.05,197.3,197.65,198.65,29674,589459945000.0,1035,20940,0.7057
2017-01-05,COFFEEDAY,EQ,197.65,199.5,199.6,198.1,198.6,198.85,198.91,37983,755506190000.0,730,30400,0.8004000000000001
2017-01-06,COFFEEDAY,EQ,198.85,199.9,199.9,196.5,196.55,196.75,198.09,37524,743316960000.0,1022,30502,0.8129000000000001
2017-01-09,COFFEEDAY,EQ,196.75,198.0,198.0,196.05,196.5,196.6,197.15,39406,776887380000.0,574,31964,0.8111
2017-01-10,COFFEEDAY,EQ,196.6,196.65,208.4,196.2,198.7,198.9,200.58,339498,6809701470000.0,7079,224638,0.6617000000000001
2017-01-11,COFFEEDAY,EQ,198.9,202.0,202.0,198.55,199.0,199.1,199.42,125098,2494642905000.0,2373,104506,0.8354
2017-01-12,COFFEEDAY,EQ,199.1,199.95,200.85,198.1,198.6,198.8,199.06,96718,1925299760000.0002,1263,75470,0.7803
2017-01-13,COFFEEDAY,EQ,198.8,198.6,200.5,197.55,197.55,197.95,199.13,82915,1651083250000.0,1154,46981,0.5666
2017-01-16,COFFEEDAY,EQ,197.95,198.05,198.95,197.05,197.5,197.95,198.08,92983,1841800864999.9998,1045,74333,0.7994
2017-01-17,COFFEEDAY,EQ,197.95,197.05,199.9,197.05,198.4,198.6,198.27,111649,2213634360000.0,1178,97897,0.8768000000000001
2017-01-18,COFFEEDAY,EQ,198.6,199.0,200.0,197.25,198.0,197.6,198.61,45451,902701860000.0,836,32975,0.7255
2017-01-19,COFFEEDAY,EQ,197.6,199.0,199.0,197.2,197.45,197.55,197.78,57084,1129002590000.0,890,43934,0.7696
2017-01-20,COFFEEDAY,EQ,197.55,198.0,199.15,197.05,197.5,197.4,197.99,72181,1429132050000.0,1630,53434,0.7403000000000001
2017-01-23,COFFEEDAY,EQ,197.4,197.45,198.65,197.05,197.5,197.6,197.86,34556,683732575000.0,940,27718,0.8020999999999999
2017-01-24,COFFEEDAY,EQ,197.6,197.25,198.45,197.1,197.5,197.35,197.5,40046,790907965000.0,1105,27816,0.6946
2017-01-25,COFFEEDAY,EQ,197.35,198.0,205.95,197.6,202.0,202.4,203.05,182882,3713469820000.0005,4455,109458,0.5985
2017-01-27,COFFEEDAY,EQ,202.4,202.0,204.2,199.5,199.85,200.3,202.76,354192,7181756034999.999,2937,322190,0.9096
2017-01-30,COFFEEDAY,EQ,200.3,200.15,203.15,199.6,200.0,200.55,201.92,128854,2601856590000.0,2594,84138,0.653
2017-01-31,COFFEEDAY,EQ,200.55,200.55,203.0,198.0,199.0,198.85,200.59,92979,1865034230000.0,2345,66677,0.7171
2017-02-01,COFFEEDAY,EQ,198.85,198.15,200.6,198.15,199.85,199.35,199.53,57657,1150407880000.0,1701,30928,0.5364
2017-02-02,COFFEEDAY,EQ,199.35,198.25,203.0,198.25,199.7,199.6,201.44,135205,2723547880000.0,2054,104901,0.7759
2017-02-03,COFFEEDAY,EQ,199.6,200.3,202.45,199.1,200.0,199.85,200.05,221389,4428798785000.0,1757,187836,0.8484
2017-02-06,COFFEEDAY,EQ,199.85,202.0,203.65,199.4,199.55,199.75,200.75,247205,4962739170000.0,2397,222831,0.9014
2017-02-07,COFFEEDAY,EQ,199.75,202.0,202.8,198.5,199.65,199.05,200.37,241365,4836347205000.0,2158,202063,0.8372
2017-02-08,COFFEEDAY,EQ,199.05,201.65,209.0,200.0,200.2,202.75,204.15,852303,17400174150000.0,10158,373810,0.4386
2017-02-09,COFFEEDAY,EQ,202.75,207.0,227.0,203.8,224.0,224.6,217.42,2281606,49606105185000.0,30334,679742,0.2979
2017-02-10,COFFEEDAY,EQ,224.6,225.0,233.55,222.0,229.5,229.55,229.18,968827,22203747625000.0,13724,345384,0.3565
2017-02-13,COFFEEDAY,EQ,229.55,230.8,240.7,223.3,237.5,238.35,233.06,790130,18414677590000.0,10518,401436,0.5081
2017-02-14,COFFEEDAY,EQ,238.35,237.0,243.5,231.6,235.2,234.3,238.54,421440,10053211315000.0,6778,191484,0.45439999999999997
2017-02-15,COFFEEDAY,EQ,234.3,234.9,244.5,227.7,236.5,235.5,234.69,662387,15545310025000.0,9196,358579,0.5413
2017-02-16,COFFEEDAY,EQ,235.5,235.0,241.9,232.5,239.0,238.75,238.02,262400,6245543880000.0,4599,141978,0.5411
2017-02-17,COFFEEDAY,EQ,238.75,240.0,245.0,236.0,240.8,241.2,242.13,303025,7337012134999.999,4757,139708,0.461
2017-02-20,COFFEEDAY,EQ,241.2,242.75,244.8,238.0,242.0,241.95,241.97,239587,5797269780000.0,2668,184141,0.7686000000000001
2017-02-21,COFFEEDAY,EQ,241.95,243.1,243.1,235.1,236.1,236.65,238.74,90064,2150173095000.0,1928,50195,0.5573
2017-02-22,COFFEEDAY,EQ,236.65,236.7,238.9,229.05,230.5,230.95,233.2,117191,2732864970000.0,2418,72500,0.6186
2017-02-23,COFFEEDAY,EQ,230.95,235.5,237.4,230.15,232.2,231.55,233.43,101365,2366115340000.0,1818,47541,0.469
2017-02-27,COFFEEDAY,EQ,231.55,234.95,237.95,231.95,235.95,235.25,234.47,184086,4316343295000.0005,1591,144724,0.7862
2017-02-28,COFFEEDAY,EQ,235.25,233.6,237.95,233.6,235.65,235.95,235.86,68278,1610431755000.0,1404,25253,0.3699
2017-03-01,COFFEEDAY,EQ,235.95,233.65,237.5,233.65,234.0,234.1,234.39,59765,1400853705000.0,781,43257,0.7238
2017-03-02,COFFEEDAY,EQ,234.1,235.55,244.5,233.85,234.1,234.35,240.19,222759,5350439035000.0,3653,78373,0.3518
2017-03-03,COFFEEDAY,EQ,234.35,233.95,238.95,232.35,233.05,234.3,235.46,66969,1576824595000.0,1891,32456,0.48460000000000003
2017-03-06,COFFEEDAY,EQ,234.3,234.55,237.2,234.0,234.2,234.25,235.2,39364,925858525000.0,714,22734,0.5775
2017-03-07,COFFEEDAY,EQ,234.25,233.3,236.2,233.3,233.5,234.0,234.45,113872,2669700300000.0,1028,91799,0.8062
2017-03-08,COFFEEDAY,EQ,234.0,233.25,234.8,227.0,230.3,231.8,230.53,133635,3080730180000.0,1456,104348,0.7808
2017-03-09,COFFEEDAY,EQ,231.8,232.05,234.4,230.0,234.0,232.55,232.69,62570,1455953325000.0,2052,37902,0.6058
2017-03-10,COFFEEDAY,EQ,232.55,234.15,235.6,233.0,233.6,233.7,234.29,128601,3013036950000.0,1470,104589,0.8133
2017-03-14,COFFEEDAY,EQ,233.7,239.0,240.0,232.6,234.0,233.6,234.03,92857,2173102580000.0,1784,71866,0.7739
2017-03-15,COFFEEDAY,EQ,233.6,234.0,235.2,230.3,231.05,231.9,232.54,56388,1311236870000.0,1059,45053,0.799
2017-03-16,COFFEEDAY,EQ,231.9,232.85,234.65,232.85,233.25,233.4,233.79,60900,1423774120000.0,788,50479,0.8289
2017-03-17,COFFEEDAY,EQ,233.4,235.5,235.5,230.95,234.0,233.65,233.2,117990,2751555665000.0,1608,95744,0.8115000000000001
2017-03-20,COFFEEDAY,EQ,233.65,235.0,235.0,232.1,233.4,233.6,233.64,46998,1098064690000.0,763,28995,0.6169
2017-03-21,COFFEEDAY,EQ,233.6,232.15,234.15,230.1,231.6,232.3,231.78,42876,993773350000.0,1190,31408,0.7325
2017-03-22,COFFEEDAY,EQ,232.3,230.15,235.0,230.0,233.0,233.1,233.43,63223,1475832260000.0,1098,44863,0.7095999999999999
2017-03-23,COFFEEDAY,EQ,233.1,232.05,249.45,232.05,239.55,241.6,241.34,561639,13554610294999.998,7155,285556,0.5084000000000001
2017-03-24,COFFEEDAY,EQ,241.6,239.9,240.75,236.15,236.4,236.75,238.11,78505,1869303295000.0,1770,49072,0.6251
2017-03-27,COFFEEDAY,EQ,236.75,236.0,238.05,233.0,233.0,234.0,235.16,60571,1424375995000.0,1267,46603,0.7694
2017-03-28,COFFEEDAY,EQ,234.0,235.85,235.9,233.5,234.0,234.1,234.36,69409,1626666020000.0,865,55982,0.8066
2017-03-29,COFFEEDAY,EQ,234.1,233.95,236.45,230.5,230.8,231.7,234.03,178345,4173743025000.0,2581,156282,0.8763
2017-03-30,COFFEEDAY,EQ,231.7,232.8,234.8,232.1,232.5,232.6,233.21,96779,2256955410000.0,2174,53832,0.5562
2017-03-31,COFFEEDAY,EQ,232.6,233.0,233.85,230.15,232.6,232.4,232.48,71351,1658759960000.0,1551,53692,0.7525000000000001
2017-04-03,COFFEEDAY,EQ,232.4,231.05,234.65,231.05,232.1,232.4,233.02,75609,1761833370000.0,1159,55614,0.7354999999999999
2017-04-05,COFFEEDAY,EQ,232.4,231.95,237.95,231.2,232.0,232.95,233.81,403451,9433158975000.0,2815,352086,0.8727
2017-04-06,COFFEEDAY,EQ,232.95,233.9,235.9,231.6,233.6,233.6,233.31,215749,5033541530000.0,3172,167637,0.777
2017-04-07,COFFEEDAY,EQ,233.6,230.65,235.0,230.65,232.0,231.75,232.78,159148,3704587975000.0,3971,137446,0.8636
2017-04-10,COFFEEDAY,EQ,231.75,233.5,234.7,232.0,233.95,233.4,233.39,55188,1288012865000.0,1828,39672,0.7189
2017-04-11,COFFEEDAY,EQ,233.4,232.5,234.6,231.75,233.4,233.4,233.08,72417,1687916950000.0,1986,48618,0.6714
2017-04-12,COFFEEDAY,EQ,233.4,234.5,234.55,229.3,231.5,231.25,232.63,135191,3144889200000.0,3007,70504,0.5215
2017-04-13,COFFEEDAY,EQ,231.25,230.2,236.5,230.2,234.0,232.7,234.11,267584,6264338735000.0,5492,174887,0.6536
2017-04-17,COFFEEDAY,EQ,232.7,234.7,241.35,232.1,234.0,234.25,235.39,397685,9361288320000.0,5784,262215,0.6594
2017-04-18,COFFEEDAY,EQ,234.25,233.15,253.8,233.15,249.8,247.55,246.92,913041,22544621810000.0,12739,408422,0.4473
2017-04-19,COFFEEDAY,EQ,247.55,252.45,258.7,248.0,250.25,251.15,253.07,479328,12130242285000.0,8898,198225,0.41350000000000003
2017-04-20,COFFEEDAY,EQ,251.15,250.5,255.8,246.45,251.0,248.95,252.26,309068,7796660575000.0,3908,147593,0.47750000000000004
2017-04-21,COFFEEDAY,EQ,248.95,249.8,253.0,246.85,247.95,247.95,249.55,62701,1564682240000.0,1588,37295,0.5948
2017-04-24,COFFEEDAY,EQ,247.95,249.85,256.8,249.8,253.8,253.7,253.82,177440,4503713770000.0,3620,103786,0.5849000000000001
2017-04-25,COFFEEDAY,EQ,253.7,256.0,256.0,247.0,249.3,248.35,249.47,81939,2044097895000.0,1858,51373,0.627
2017-04-26,COFFEEDAY,EQ,248.35,250.3,251.0,246.0,250.0,249.9,248.52,125458,3117934830000.0,2041,99942,0.7966
2017-04-27,COFFEEDAY,EQ,249.9,250.0,251.2,247.5,247.95,248.35,248.54,43191,1073461960000.0,522,36764,0.8512000000000001
2017-04-28,COFFEEDAY,EQ,248.35,248.1,251.9,246.05,250.0,250.15,250.08,71202,1780606345000.0,1603,49859,0.7001999999999999
2017-05-02,COFFEEDAY,EQ,250.15,249.0,253.6,247.1,251.0,251.2,250.43,78956,1977292364999.9998,1582,54102,0.6851999999999999
2017-05-03,COFFEEDAY,EQ,251.2,252.0,261.0,251.05,255.5,255.8,257.78,206072,5312081530000.0,3663,108673,0.5274
2017-05-04,COFFEEDAY,EQ,255.8,258.9,258.9,251.05,252.9,252.1,254.76,45758,1165729650000.0,961,29405,0.6426000000000001
2017-05-05,COFFEEDAY,EQ,252.1,254.45,255.9,249.0,250.25,250.05,250.15,67534,1689339370000.0,811,47403,0.7019
2017-05-08,COFFEEDAY,EQ,250.05,251.75,253.0,249.8,250.0,250.2,250.53,36337,910352705000.0001,701,21995,0.6053000000000001
2017-05-09,COFFEEDAY,EQ,250.2,250.2,254.25,249.05,253.0,252.8,250.85,78531,1969945100000.0,2194,57497,0.7322
2017-05-10,COFFEEDAY,EQ,252.8,252.65,254.4,250.25,250.25,251.8,252.34,35376,892693590000.0,811,24007,0.6786
2017-05-11,COFFEEDAY,EQ,251.8,247.0,269.5,247.0,261.1,261.95,264.25,493498,13040477185000.0,7527,187608,0.38020000000000004
2017-05-12,COFFEEDAY,EQ,261.95,261.95,264.4,255.2,255.35,257.1,259.02,87182,2258148325000.0,2321,59629,0.684
2017-05-15,COFFEEDAY,EQ,257.1,259.0,266.25,258.4,263.35,262.45,263.14,161883,4259728375000.0,4169,113861,0.7034
2017-05-16,COFFEEDAY,EQ,262.45,261.5,277.0,259.3,272.75,273.3,272.41,983047,26778723520000.0,14287,386752,0.3934
2017-05-17,COFFEEDAY,EQ,273.3,274.75,274.75,266.25,268.0,268.05,269.21,144336,3885657990000.0,5547,79057,0.5477000000000001
2017-05-18,COFFEEDAY,EQ,268.05,264.5,275.5,262.8,270.0,266.5,269.91,313100,8450858245000.0,7770,148497,0.4743
2017-05-19,COFFEEDAY,EQ,266.5,272.5,276.0,261.0,261.0,262.2,267.02,309507,8264610170000.0,7344,132093,0.4268
2017-05-22,COFFEEDAY,EQ,262.2,263.55,268.0,252.55,253.0,253.65,256.72,83990,2156211880000.0,3346,60638,0.7220000000000001
2017-05-23,COFFEEDAY,EQ,253.65,250.35,257.0,245.65,251.0,250.6,250.18,93380,2336141080000.0,1374,68527,0.7339
2017-05-24,COFFEEDAY,EQ,250.6,251.0,254.4,248.05,251.0,249.55,250.06,55715,1393213220000.0,1089,38055,0.6829999999999999
2017-05-25,COFFEEDAY,EQ,249.55,249.5,254.45,245.6,253.0,253.6,251.17,52734,1324513740000.0,1116,33091,0.6275000000000001
2017-05-26,COFFEEDAY,EQ,253.6,253.5,257.05,251.25,252.2,252.45,253.52,50985,1292592195000.0,1383,27645,0.5422
2017-05-29,COFFEEDAY,EQ,252.45,253.2,253.7,242.9,249.0,248.45,248.38,42938,1066497869999.9999,878,31567,0.7352
2017-05-30,COFFEEDAY,EQ,248.45,249.25,253.0,245.1,250.05,249.3,249.4,39707,990297505000.0001,1008,24412,0.6148
2017-05-31,COFFEEDAY,EQ,249.3,248.95,256.95,242.55,248.5,246.5,247.41,421777,10435365045000.0,8661,365130,0.8656999999999999
2017-06-01,COFFEEDAY,EQ,246.5,246.25,253.2,246.25,247.8,247.7,248.99,27937,695615375000.0,988,12144,0.4347
