===============================================================================
Id,NIFTYBEES,len,datetime,open,high,low,close,volume,openinterest,Backtest,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
2469,NIFTYBEES,2469,2022-12-21 23:59:59.999989,203.95,203.95,199.0,199.4,2461367.0,199.0,Backtest,2469,738510.9999999999,Broker,2469,99407.0,99606.4,BuySell,2469,,,Trades - Net Profit/Loss,2469,,
2470,NIFTYBEES,2470,2022-12-22 23:59:59.999989,199.4,202.31,197.9,198.55,3234997.0,197.9,Backtest,2470,738511.9999999999,Broker,2470,99407.0,99605.55,BuySell,2470,,,Trades - Net Profit/Loss,2470,,
2471,NIFTYBEES,2471,2022-12-23 23:59:59.999989,201.43,201.43,194.8,195.15,8961067.0,194.8,Backtest,2471,738512.9999999999,Broker,2471,99407.0,99602.15,BuySell,2471,,,Trades - Net Profit/Loss,2471,,
2472,NIFTYBEES,2472,2022-12-26 23:59:59.999989,198.51,198.51,194.8,197.23,3648955.0,194.8,Backtest,2472,738515.9999999999,Broker,2472,99407.0,99604.23,BuySell,2472,,,Trades - Net Profit/Loss,2472,,
2473,NIFTYBEES,2473,2022-12-27 23:59:59.999989,198.91,198.91,196.58,198.0,2669146.0,196.58,Backtest,2473,738516.9999999999,Broker,2473,99407.0,99605.0,BuySell,2473,,,Trades - Net Profit/Loss,2473,,
2474,NIFTYBEES,2474,2022-12-28 23:59:59.999989,198.95,198.95,197.01,197.99,1880252.0,197.01,Backtest,2474,738517.9999999999,Broker,2474,99407.0,99604.99,BuySell,2474,,,Trades - Net Profit/Loss,2474,,
2475,NIFTYBEES,2475,2022-12-29 23:59:59.999989,197.9,199.08,196.76,198.78,2374539.0,196.76,Backtest,2475,738518.9999999999,Broker,2475,99407.0,99605.78,BuySell,2475,,,Trades - Net Profit/Loss,2475,,
2476,NIFTYBEES,2476,2022-12-30 23:59:59.999989,199.9,200.14,197.7,198.04,1739603.0,197.7,Backtest,2476,738519.9999999999,Broker,2476,99407.0,99605.04,BuySell,2476,,,Trades - Net Profit/Loss,2476,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: NIFTYBEES
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Backtest:
      *************************************************************************
      - Params:
        - period: 20
      *************************************************************************
      - Indicators:
        .......................................................................
        - MACD:
          - Lines: macd, signal
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period_me1: 12
            - period_me2: 26
            - period_signal: 9
            - movav: ExponentialMovingAverage
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.015
        .......................................................................
        - Trades:
          - Lines: pnlplus, pnlminus
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - pnlcomm: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 100000.0
          - End: 99605.04
        .......................................................................
        - timereturn:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: None
            - compression: None
            - _doprenext: True
            - data: None
            - firstopen: True
            - fund: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - 2013-01-01 00:00:00: 0.0
            - 2013-01-02 00:00:00: 0.0
            - 2013-01-03 00:00:00: 0.0
            - 2013-01-04 00:00:00: 0.0
            - 2013-01-07 00:00:00: 0.0
            - 2013-01-08 00:00:00: 0.0
            - 2013-01-09 00:00:00: 0.0
            - 2013-01-10 00:00:00: 0.0
            - 2013-01-11 00:00:00: 0.0
            - 2013-01-14 00:00:00: 0.0
            - 2013-01-15 00:00:00: 0.0
            - 2013-01-16 00:00:00: 0.0
            - 2013-01-17 00:00:00: 0.0
            - 2013-01-18 00:00:00: 0.0
            - 2013-01-21 00:00:00: 0.0
            - 2013-01-22 00:00:00: 0.0
            - 2013-01-23 00:00:00: 0.0
            - 2013-01-24 00:00:00: 0.0
            - 2013-01-25 00:00:00: 0.0
            - 2013-01-28 00:00:00: 0.0
            - 2013-01-29 00:00:00: 0.0
            - 2013-01-30 00:00:00: 0.0
            - 2013-01-31 00:00:00: 0.0
            - 2013-02-01 00:00:00: 0.0
            - 2013-02-04 00:00:00: 0.0
            - 2013-02-05 00:00:00: 0.0
            - 2013-02-06 00:00:00: 0.0
            - 2013-02-07 00:00:00: 0.0
            - 2013-02-08 00:00:00: 0.0
            - 2013-02-11 00:00:00: 0.0
            - 2013-02-12 00:00:00: 0.0
            - 2013-02-13 00:00:00: 0.0
            - 2013-02-14 00:00:00: 0.0
            - 2013-02-15 00:00:00: 0.0
            - 2013-02-18 00:00:00: 0.0
            - 2013-02-19 00:00:00: 0.0
            - 2013-02-20 00:00:00: 0.0
            - 2013-02-21 00:00:00: 0.0
            - 2013-02-22 00:00:00: 0.0
            - 2013-02-25 00:00:00: 0.0
            - 2013-02-26 00:00:00: 0.0
            - 2013-02-27 00:00:00: 0.0
            - 2013-02-28 00:00:00: 0.0
            - 2013-03-01 00:00:00: 0.0
            - 2013-03-04 00:00:00: 0.0
            - 2013-03-05 00:00:00: 0.0
            - 2013-03-06 00:00:00: 0.0
            - 2013-03-07 00:00:00: 0.0
            - 2013-03-08 00:00:00: 6.780000000006225e-05
            - 2013-03-11 00:00:00: -1.0999254250632085e-05
            - 2013-03-12 00:00:00: -1.1499346837084978e-05
            - 2013-03-13 00:00:00: -0.00012229446006095657
            - 2013-03-14 00:00:00: 4.250327275201471e-05
            - 2013-03-15 00:00:00: -4.38015111521306e-05
            - 2013-03-18 00:00:00: -4.200328885750615e-05
            - 2013-03-19 00:00:00: -8.250992594405204e-05
            - 2013-03-20 00:00:00: -2.4104888471376817e-05
            - 2013-03-21 00:00:00: -4.390996317060747e-05
            - 2013-03-22 00:00:00: 2.0005417467050535e-06
            - 2013-03-25 00:00:00: -1.6304382617904345e-05
            - 2013-03-26 00:00:00: -8.402395523021688e-06
            - 2013-03-28 00:00:00: 5.17151784049652e-05
            - 2013-04-01 00:00:00: 2.8306844594983005e-05
            - 2013-04-02 00:00:00: 2.8005979276546356e-05
            - 2013-04-03 00:00:00: -5.581035282042901e-05
            - 2013-04-04 00:00:00: -5.3012791986550845e-05
            - 2013-04-05 00:00:00: -7.722272664845153e-05
            - 2013-04-08 00:00:00: 2.4409067968633735e-05
            - 2013-04-09 00:00:00: -3.951371521049296e-05
            - 2013-04-10 00:00:00: 6.88266083668232e-05
            - 2013-04-11 00:00:00: -1.8405849378844152e-05
            - 2013-04-12 00:00:00: -3.4211501906966646e-05
            - 2013-04-15 00:00:00: 1.7406447347934062e-05
            - 2013-04-16 00:00:00: 0.00010993880839937908
            - 2013-04-17 00:00:00: -1.1402772013835438e-05
            - 2013-04-18 00:00:00: 8.322117979009391e-05
            - 2013-04-22 00:00:00: 6.381093081242462e-05
            - 2013-04-23 00:00:00: -4.700505304322533e-06
            - 2013-04-25 00:00:00: 5.9206642985421e-05
            - 2013-04-26 00:00:00: -2.3701256166575035e-05
            - 2013-04-29 00:00:00: 2.5101925317683182e-05
            - 2013-04-30 00:00:00: 1.740089788637711e-05
            - 2013-05-02 00:00:00: 7.880269505222692e-05
            - 2013-05-03 00:00:00: -5.779742223510631e-05
            - 2013-05-06 00:00:00: 2.5800340564430257e-05
            - 2013-05-07 00:00:00: 7.279908273161162e-05
            - 2013-05-08 00:00:00: 2.6897702936290457e-05
            - 2013-05-09 00:00:00: -2.7896867181742557e-05
            - 2013-05-10 00:00:00: 5.1295670645545854e-05
            - 2013-05-11 00:00:00: 1.2498303980201797e-05
            - 2013-05-13 00:00:00: -0.00011568285580088045
            - 2013-05-14 00:00:00: 1.5499496266446755e-05
            - 2013-05-15 00:00:00: 0.00015339263715330453
            - 2013-05-16 00:00:00: 1.0597865589767608e-05
            - 2013-05-17 00:00:00: 1.6396523936812457e-05
            - 2013-05-20 00:00:00: -2.6293994451531688e-05
            - 2013-05-21 00:00:00: -4.549080630811275e-05
            - 2013-05-22 00:00:00: -1.0298387272511533e-05
            - 2013-05-23 00:00:00: -0.00012178218326663881
            - 2013-05-24 00:00:00: 2.5199382615248567e-05
            - 2013-05-27 00:00:00: 8.24958999536829e-05
            - 2013-05-28 00:00:00: 3.3395585103512815e-05
            - 2013-05-29 00:00:00: -1.6997185266043324e-05
            - 2013-05-30 00:00:00: 2.9095676382429048e-05
            - 2013-05-31 00:00:00: -9.038393877414119e-05
            - 2013-06-03 00:00:00: -4.989564411017611e-05
            - 2013-06-04 00:00:00: -2.1599192190246974e-05
            - 2013-06-05 00:00:00: 2.999952599669342e-07
            - 2013-06-06 00:00:00: 8.799858322250387e-06
            - 2013-06-07 00:00:00: -4.129897165561225e-05
            - 2013-06-10 00:00:00: -7.700126282150777e-06
            - 2013-06-11 00:00:00: -7.800187984530194e-05
            - 2013-06-12 00:00:00: -2.1702215796226554e-05
            - 2013-06-13 00:00:00: -5.440673555390241e-05
            - 2013-06-14 00:00:00: 9.111623691349102e-05
            - 2013-06-17 00:00:00: 4.8504224718026734e-05
            - 2013-06-18 00:00:00: -2.270087625388939e-05
            - 2013-06-19 00:00:00: -1.2000735645112393e-05
            - 2013-06-20 00:00:00: -0.00013841014546367436
            - 2013-06-21 00:00:00: -7.501588086156197e-06
            - 2013-06-24 00:00:00: -5.891291371062923e-05
            - 2013-06-25 00:00:00: 3.340929112383151e-05
            - 2013-06-26 00:00:00: -5.531353522203464e-05
            - 2013-06-27 00:00:00: 8.192457737332681e-05
            - 2013-06-28 00:00:00: 0.00018494033548699385
            - 2013-07-01 00:00:00: 3.0401009313507643e-05
            - 2013-07-02 00:00:00: -2.7600077280198754e-05
            - 2013-07-03 00:00:00: -2.820085730614874e-05
            - 2013-07-04 00:00:00: 6.6003867826847085e-06
            - 2013-07-05 00:00:00: 2.8701492477578583e-05
            - 2013-07-08 00:00:00: -3.2000745617377646e-05
            - 2013-07-09 00:00:00: 3.1501742046247116e-05
            - 2013-07-10 00:00:00: -4.3001023424249496e-05
            - 2013-07-11 00:00:00: 0.00010290687417913169
            - 2013-07-12 00:00:00: 7.809718069173854e-05
            - 2013-07-15 00:00:00: 2.889669999683875e-05
            - 2013-07-16 00:00:00: -7.708896856850611e-05
            - 2013-07-17 00:00:00: 1.679889127315093e-05
            - 2013-07-18 00:00:00: 6.179488338364791e-05
            - 2013-07-19 00:00:00: 0.0
            - 2013-07-22 00:00:00: 1.7997397576685614e-06
            - 2013-07-23 00:00:00: 4.479344224006532e-05
            - 2013-07-24 00:00:00: -9.438195417033057e-05
            - 2013-07-25 00:00:00: -6.849336984171561e-05
            - 2013-07-26 00:00:00: -3.439902650759219e-05
            - 2013-07-29 00:00:00: -4.750028975175624e-05
            - 2013-07-30 00:00:00: -5.6603033922630885e-05
            - 2013-07-31 00:00:00: -7.400815569824637e-06
            - 2013-08-01 00:00:00: -2.0102364038154796e-05
            - 2013-08-02 00:00:00: -8.301143067379613e-06
            - 2013-08-05 00:00:00: -4.450649794862649e-05
            - 2013-08-06 00:00:00: -0.00010582015874027739
            - 2013-08-07 00:00:00: -3.250963260414963e-05
            - 2013-08-08 00:00:00: 3.931292609027359e-05
            - 2013-08-12 00:00:00: 3.5810367101207774e-05
            - 2013-08-13 00:00:00: 9.502410761608182e-05
            - 2013-08-14 00:00:00: 3.0004761755630938e-05
            - 2013-08-16 00:00:00: -0.00020352619382124626
            - 2013-08-19 00:00:00: -0.00010133366304287961
            - 2013-08-20 00:00:00: -3.1213531065721334e-05
            - 2013-08-21 00:00:00: -7.213352044688204e-05
            - 2013-08-22 00:00:00: 8.294452462065394e-05
            - 2013-08-23 00:00:00: 4.271939033140271e-05
            - 2013-08-26 00:00:00: 8.503496637723984e-06
            - 2013-08-27 00:00:00: -0.0001573633702292021
            - 2013-08-28 00:00:00: -1.180661170252506e-05
            - 2013-08-29 00:00:00: 0.00010115784205400047
            - 2013-08-30 00:00:00: 4.872293388502591e-05
            - 2013-09-02 00:00:00: 9.814141567732193e-05
            - 2013-09-03 00:00:00: -0.00017905799688511248
            - 2013-09-04 00:00:00: 7.643844089200158e-05
            - 2013-09-05 00:00:00: 0.00014456165554599387
            - 2013-09-06 00:00:00: 8.522403317745564e-05
            - 2013-09-10 00:00:00: 0.00020694072593463453
            - 2013-09-11 00:00:00: 2.5699740432649776e-05
            - 2013-09-12 00:00:00: -5.919788071584442e-05
            - 2013-09-13 00:00:00: 5.200121682813474e-06
            - 2013-09-16 00:00:00: -8.000145602538034e-06
            - 2013-09-17 00:00:00: 1.1800309168030765e-05
            - 2013-09-18 00:00:00: 4.1500597608656875e-05
            - 2013-09-19 00:00:00: 0.00021869407339059066
            - 2013-09-20 00:00:00: -9.797591751947721e-05
            - 2013-09-23 00:00:00: -0.00011008372962473256
            - 2013-09-24 00:00:00: -1.2199540077362236e-05
            - 2013-09-25 00:00:00: -1.1999694007780448e-05
            - 2013-09-26 00:00:00: 1.6499777252931835e-05
            - 2013-09-27 00:00:00: -5.1498455046261604e-05
            - 2013-09-30 00:00:00: -8.610185118984592e-05
            - 2013-10-01 00:00:00: 3.790407847881205e-05
            - 2013-10-03 00:00:00: 0.0001239086364319686
            - 2013-10-04 00:00:00: -9.999458029374964e-06
            - 2013-10-07 00:00:00: 9.299588958233684e-06
            - 2013-10-08 00:00:00: 5.509705230766215e-05
            - 2013-10-09 00:00:00: 5.959352814288721e-05
            - 2013-10-10 00:00:00: 2.1996300221260867e-06
            - 2013-10-11 00:00:00: 6.018974366761576e-05
            - 2013-10-14 00:00:00: 1.6896103758545777e-05
            - 2013-10-15 00:00:00: -2.6193517104422526e-05
            - 2013-10-17 00:00:00: -3.779163671080443e-05
            - 2013-10-18 00:00:00: 0.0001361750118853422
            - 2013-10-21 00:00:00: 2.209293688792968e-05
            - 2013-10-22 00:00:00: -4.3984965937271525e-06
            - 2013-10-23 00:00:00: -2.6191163101652037e-05
            - 2013-10-24 00:00:00: -1.0296795637132483e-05
            - 2013-10-25 00:00:00: -9.19723255266014e-06
            - 2013-10-28 00:00:00: -4.598658571286496e-05
            - 2013-10-29 00:00:00: 0.00011237239010375433
            - 2013-10-30 00:00:00: 2.609065693581769e-05
            - 2013-10-31 00:00:00: 4.498271763986317e-05
            - 2013-11-01 00:00:00: 2.109094776514553e-05
            - 2013-11-03 00:00:00: 4.398019571860701e-06
            - 2013-11-05 00:00:00: -5.247613909953319e-05
            - 2013-11-06 00:00:00: -4.338255153768511e-05
            - 2013-11-07 00:00:00: -3.268827144820019e-05
            - 2013-11-08 00:00:00: -4.0586764656014296e-05
            - 2013-11-11 00:00:00: -5.748358843549184e-05
            - 2013-11-12 00:00:00: -4.8688898931170677e-05
            - 2013-11-13 00:00:00: -4.699157441068191e-05
            - 2013-11-14 00:00:00: 6.0292023365215996e-05
            - 2013-11-18 00:00:00: 0.0001325744661579975
            - 2013-11-19 00:00:00: 2.049333556719546e-05
            - 2013-11-20 00:00:00: -7.547390866979864e-05
            - 2013-11-21 00:00:00: -0.00012246690944106575
            - 2013-11-22 00:00:00: -8.998670896431804e-06
            - 2013-11-25 00:00:00: 0.00012228303934258555
            - 2013-11-26 00:00:00: -5.608536172063694e-05
            - 2013-11-27 00:00:00: -6.998565993954209e-06
            - 2013-11-28 00:00:00: 2.679469732957962e-05
            - 2013-11-29 00:00:00: 8.728038809668881e-05
            - 2013-12-02 00:00:00: 4.818496629055424e-05
            - 2013-12-03 00:00:00: -1.9193086650215463e-05
            - 2013-12-04 00:00:00: -3.8886739621823985e-05
            - 2013-12-05 00:00:00: 9.597100715863505e-05
            - 2013-12-06 00:00:00: 2.6189573930635035e-05
            - 2013-12-09 00:00:00: 6.727145672091872e-05
            - 2013-12-10 00:00:00: -2.1989190114091173e-05
            - 2013-12-11 00:00:00: -1.7191926671267233e-05
            - 2013-12-12 00:00:00: -7.326685407527123e-05
            - 2013-12-13 00:00:00: -6.35758983769108e-05
            - 2013-12-16 00:00:00: -1.6394827431986947e-05
            - 2013-12-17 00:00:00: -2.3193062954951493e-05
            - 2013-12-18 00:00:00: 8.537644463890715e-05
            - 2013-12-19 00:00:00: -6.697580164294337e-05
            - 2013-12-20 00:00:00: 0.0001211643413343566
            - 2013-12-23 00:00:00: 1.8692233376915723e-05
            - 2013-12-24 00:00:00: -2.6688411891573338e-05
            - 2013-12-26 00:00:00: 1.849246432095164e-05
            - 2013-12-27 00:00:00: 3.1886416386406324e-05
            - 2013-12-30 00:00:00: -3.008622351818868e-05
            - 2013-12-31 00:00:00: 1.749251670135621e-05
            - 2014-01-01 00:00:00: -3.3984866538716574e-06
            - 2014-01-02 00:00:00: -8.626188087490494e-05
            - 2014-01-03 00:00:00: -6.3977249690205795e-06
            - 2014-01-06 00:00:00: -2.499127304744775e-05
            - 2014-01-07 00:00:00: -1.4795203394979417e-05
            - 2014-01-08 00:00:00: 3.9987627826754135e-06
            - 2014-01-09 00:00:00: -7.697587575905551e-06
            - 2014-01-10 00:00:00: 1.1496485524231659e-05
            - 2014-01-13 00:00:00: 8.867187328176485e-05
            - 2014-01-14 00:00:00: -2.6989045146530444e-05
            - 2014-01-15 00:00:00: 7.177280528414265e-05
            - 2014-01-16 00:00:00: 7.396666322323497e-06
            - 2014-01-17 00:00:00: -6.537005397821982e-05
            - 2014-01-20 00:00:00: 6.50744452652674e-05
            - 2014-01-21 00:00:00: -1.6892266720303084e-05
            - 2014-01-22 00:00:00: 5.3176554457134984e-05
            - 2014-01-23 00:00:00: 4.997530720141086e-06
            - 2014-01-24 00:00:00: -8.275869513529877e-05
            - 2014-01-27 00:00:00: -0.00013604336514705384
            - 2014-01-28 00:00:00: 2.8991876475092937e-06
            - 2014-01-29 00:00:00: 2.9891537705717397e-05
            - 2014-01-30 00:00:00: -7.557634460408913e-05
            - 2014-01-31 00:00:00: 4.998813281753556e-06
            - 2014-02-03 00:00:00: -4.328950662357833e-05
            - 2014-02-04 00:00:00: -3.589285373273299e-05
            - 2014-02-05 00:00:00: 1.59973892259746e-05
            - 2014-02-06 00:00:00: 1.399749165020836e-06
            - 2014-02-07 00:00:00: 4.989098968732897e-05
            - 2014-02-10 00:00:00: -1.2597096369360017e-05
            - 2014-02-11 00:00:00: 1.1997385769735303e-05
            - 2014-02-12 00:00:00: 1.2597103925759967e-05
            - 2014-02-13 00:00:00: -8.907839848837362e-05
            - 2014-02-14 00:00:00: 5.0492254488165855e-05
            - 2014-02-17 00:00:00: 2.7994291963873152e-05
            - 2014-02-18 00:00:00: 3.769125939689921e-05
            - 2014-02-19 00:00:00: 2.5393154005515228e-05
            - 2014-02-20 00:00:00: -4.208758416268665e-05
            - 2014-02-21 00:00:00: 4.9487484615307054e-05
            - 2014-02-24 00:00:00: 2.6791898130040792e-05
            - 2014-02-25 00:00:00: 2.079315489345035e-05
            - 2014-02-26 00:00:00: 2.6590693257499964e-05
            - 2014-02-28 00:00:00: 3.7485882816490346e-05
            - 2014-03-03 00:00:00: -5.617673721325378e-05
            - 2014-03-04 00:00:00: 7.757223689641712e-05
            - 2014-03-05 00:00:00: 3.558450294893767e-05
            - 2014-03-06 00:00:00: 6.576901621646591e-05
            - 2014-03-07 00:00:00: 0.00013542728908855217
            - 2014-03-10 00:00:00: -2.8580782281961703e-05
            - 2014-03-11 00:00:00: -6.35590806639108e-05
            - 2014-03-12 00:00:00: 1.5291128087513428e-05
            - 2014-03-13 00:00:00: -3.417964602081547e-05
            - 2014-03-14 00:00:00: 1.2293099882931813e-05
            - 2014-03-18 00:00:00: 1.2193006091676395e-05
            - 2014-03-19 00:00:00: 1.4391569418625849e-05
            - 2014-03-20 00:00:00: -4.437336710505502e-05
            - 2014-03-21 00:00:00: 1.0993889596022655e-05
            - 2014-03-22 00:00:00: 4.797280901192025e-06
            - 2014-03-24 00:00:00: 8.355224153877572e-05
            - 2014-03-25 00:00:00: 1.2591749885437764e-05
            - 2014-03-26 00:00:00: -9.29379360459226e-06
            - 2014-03-27 00:00:00: 3.807492766005893e-05
            - 2014-03-28 00:00:00: 6.745301223176625e-05
            - 2014-03-31 00:00:00: 5.895495251984073e-06
            - 2014-04-01 00:00:00: 1.458876664983677e-05
            - 2014-04-02 00:00:00: 4.686323110880686e-05
            - 2014-04-03 00:00:00: -2.5878482042163142e-05
            - 2014-04-04 00:00:00: -2.53795542310975e-05
            - 2014-04-07 00:00:00: -1.0291970204856504e-05
            - 2014-04-09 00:00:00: 9.842422319050748e-05
            - 2014-04-10 00:00:00: 2.9973970594454613e-07
            - 2014-04-11 00:00:00: -7.993056431732093e-06
            - 2014-04-15 00:00:00: -2.4279102976199063e-05
            - 2014-04-16 00:00:00: -4.606147418295681e-05
            - 2014-04-17 00:00:00: 7.394156398188301e-05
            - 2014-04-21 00:00:00: 5.155544063262241e-05
            - 2014-04-22 00:00:00: -1.5086182565293704e-05
            - 2014-04-23 00:00:00: 4.056346043479486e-05
            - 2014-04-25 00:00:00: -5.2250811086396176e-05
            - 2014-04-28 00:00:00: -2.837477199013616e-05
            - 2014-04-29 00:00:00: -4.416198977552632e-05
            - 2014-04-30 00:00:00: -1.8584825489997847e-05
            - 2014-05-02 00:00:00: -2.9776241536882964e-05
            - 2014-05-05 00:00:00: 2.8877818947226075e-05
            - 2014-05-06 00:00:00: 1.258996579744931e-05
            - 2014-05-07 00:00:00: -4.716181779229611e-05
            - 2014-05-08 00:00:00: -1.5688039438854773e-05
            - 2014-05-09 00:00:00: 0.00024401779191474127
            - 2014-05-12 00:00:00: 0.00011598507039378703
            - 2014-05-13 00:00:00: 6.942314857449894e-05
            - 2014-05-14 00:00:00: 2.4870739574911482e-05
            - 2014-05-15 00:00:00: 1.3184160549517543e-05
            - 2014-05-16 00:00:00: 8.609542849247198e-05
            - 2014-05-19 00:00:00: 6.18195850836667e-05
            - 2014-05-20 00:00:00: -2.3468020128980527e-05
            - 2014-05-21 00:00:00: 2.6364692403912926e-05
            - 2014-05-22 00:00:00: 5.792090321365961e-06
            - 2014-05-23 00:00:00: 9.926386952940902e-05
            - 2014-05-26 00:00:00: -1.1682816912883531e-05
            - 2014-05-27 00:00:00: -7.519028984803722e-05
            - 2014-05-28 00:00:00: 1.7875264209266106e-05
            - 2014-05-29 00:00:00: -3.535044927516218e-05
            - 2014-05-30 00:00:00: -5.871977117666294e-05
            - 2014-06-02 00:00:00: 0.00013642162872051777
            - 2014-06-03 00:00:00: 7.429271389192138e-05
            - 2014-06-04 00:00:00: -1.4777560274792378e-05
            - 2014-06-05 00:00:00: 7.24909952904973e-05
            - 2014-06-06 00:00:00: 0.00011022625036138933
            - 2014-06-09 00:00:00: 0.00010063026692885835
            - 2014-06-10 00:00:00: -1.497323534160877e-06
            - 2014-06-11 00:00:00: -3.423884941500255e-05
            - 2014-06-12 00:00:00: 7.387060086960773e-06
            - 2014-06-13 00:00:00: -5.0610970242281894e-05
            - 2014-06-16 00:00:00: -2.9250029249916487e-05
            - 2014-06-17 00:00:00: 7.966623242916526e-05
            - 2014-06-18 00:00:00: -7.606620714817325e-05
            - 2014-06-19 00:00:00: -1.0881689381347925e-05
            - 2014-06-20 00:00:00: -3.13475930938667e-05
            - 2014-06-23 00:00:00: -3.124873956750207e-05
            - 2014-06-24 00:00:00: 8.616135775918465e-05
            - 2014-06-25 00:00:00: -1.068188992370267e-05
            - 2014-06-26 00:00:00: -5.1213720245524286e-05
            - 2014-06-27 00:00:00: -6.489400213638419e-06
            - 2014-06-30 00:00:00: 8.96541416768315e-05
            - 2014-07-01 00:00:00: 2.954927276355157e-05
            - 2014-07-02 00:00:00: 8.565042865638084e-05
            - 2014-07-03 00:00:00: 8.384638503722286e-06
            - 2014-07-04 00:00:00: 5.210410239953056e-05
            - 2014-07-07 00:00:00: 4.990554377748424e-06
            - 2014-07-08 00:00:00: -0.0001441264911578033
            - 2014-07-09 00:00:00: -5.759901165292014e-05
            - 2014-07-10 00:00:00: 1.2179348696461645e-05
            - 2014-07-11 00:00:00: -0.00011789865268097
            - 2014-07-14 00:00:00: -1.587476388775766e-05
            - 2014-07-15 00:00:00: 7.59804220118454e-05
            - 2014-07-16 00:00:00: 0.00010702342205592963
            - 2014-07-17 00:00:00: 8.984213837770483e-06
            - 2014-07-18 00:00:00: 3.533759028173655e-05
            - 2014-07-21 00:00:00: 1.527248661536973e-05
            - 2014-07-22 00:00:00: 7.656090414953631e-05
            - 2014-07-23 00:00:00: 3.7029883914740935e-05
            - 2014-07-24 00:00:00: 2.1258957456860017e-05
            - 2014-07-25 00:00:00: -3.652869963122196e-05
            - 2014-07-28 00:00:00: -2.2956032311394203e-05
            - 2014-07-30 00:00:00: 3.862690630529464e-05
            - 2014-07-31 00:00:00: -5.948513420594992e-05
            - 2014-08-01 00:00:00: -8.963226218450249e-05
            - 2014-08-04 00:00:00: 5.779702881336668e-05
            - 2014-08-05 00:00:00: 5.030745942846693e-05
            - 2014-08-06 00:00:00: -7.795267723542665e-05
            - 2014-08-07 00:00:00: -1.7268712546592013e-05
            - 2014-08-08 00:00:00: -4.8812406137188624e-05
            - 2014-08-11 00:00:00: 3.683569960277744e-05
            - 2014-08-12 00:00:00: 8.055640820248122e-05
            - 2014-08-13 00:00:00: 3.483509525037398e-05
            - 2014-08-14 00:00:00: 5.030451699639116e-05
            - 2014-08-18 00:00:00: 7.824753467855494e-05
            - 2014-08-19 00:00:00: 2.0059341720113366e-05
            - 2014-08-20 00:00:00: -2.6545661031884826e-05
            - 2014-08-21 00:00:00: 4.391128164638047e-06
            - 2014-08-22 00:00:00: 4.700482463104727e-05
            - 2014-08-25 00:00:00: -1.5567745188738158e-05
            - 2014-08-26 00:00:00: 2.255362298497765e-05
            - 2014-08-27 00:00:00: 2.764253393627847e-05
            - 2014-08-28 00:00:00: 2.4548286579495482e-05
            - 2014-09-01 00:00:00: 6.715687526748226e-05
            - 2014-09-02 00:00:00: 6.036728252922785e-05
            - 2014-09-03 00:00:00: 2.9433509701748406e-05
            - 2014-09-04 00:00:00: -4.3001590859459426e-05
            - 2014-09-05 00:00:00: -3.99103852199989e-06
            - 2014-09-08 00:00:00: 8.75038688283869e-05
            - 2014-09-09 00:00:00: -9.97676312097795e-06
            - 2014-09-10 00:00:00: -4.978454466253446e-05
            - 2014-09-11 00:00:00: -1.5864001407961403e-05
            - 2014-09-12 00:00:00: 5.188309182946327e-06
            - 2014-09-15 00:00:00: -6.166073922053705e-05
            - 2014-09-16 00:00:00: -8.910426466179899e-05
            - 2014-09-17 00:00:00: 1.0877077646576083e-05
            - 2014-09-18 00:00:00: 0.00015577003234046316
            - 2014-09-19 00:00:00: 8.281165317702843e-06
            - 2014-09-22 00:00:00: 4.639409619655588e-05
            - 2014-09-23 00:00:00: -0.00011652858162758406
            - 2014-09-24 00:00:00: -2.8137748046330735e-05
            - 2014-09-25 00:00:00: -9.030276071009258e-05
            - 2014-09-26 00:00:00: 6.566252237694137e-05
